year,State Code,state_name,Dist Name,Crop,area_1000_ha,production_1000_tons,yield_kg_per_ha
2017,14,CHHATTISGARH,Bilaspur,SESAMUM,2.54,0.73,289.36
2017,14,CHHATTISGARH,Bilaspur,SOYABEAN,13.94,5.17,371.22
2017,14,CHHATTISGARH,Bilaspur,SUGARCANE,7.57,0.83,109.36
2017,14,CHHATTISGARH,Bilaspur,SUNFLOWER,0.3,0,0
2017,14,CHHATTISGARH,Bilaspur,WHEAT,15.8,21.72,1374.7
2010,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2010,14,CHHATTISGARH,Raigarh,GROUNDNUT,8.3,13.1,1578.31
2010,14,CHHATTISGARH,Raigarh,OILSEEDS,46.26,22.17,479.25
2010,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,6.2,2.3,370.97
2010,14,CHHATTISGARH,Raigarh,RICE,435.05,598.26,1375.15
2010,14,CHHATTISGARH,Raigarh,SAFFLOWER,0,0,0
2010,14,CHHATTISGARH,Raigarh,SESAMUM,3,1.2,400
2010,14,CHHATTISGARH,Raigarh,SOYABEAN,0,0,0
2010,14,CHHATTISGARH,Raigarh,SUGARCANE,0.62,0.11,177.42
2010,14,CHHATTISGARH,Raigarh,SUNFLOWER,2.9,1.13,389.66
2010,14,CHHATTISGARH,Raigarh,WHEAT,3.4,5.5,1617.65
2011,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2011,14,CHHATTISGARH,Raigarh,GROUNDNUT,11.09,14.81,1335.44
2011,14,CHHATTISGARH,Raigarh,OILSEEDS,46.42,23.88,514.43
2011,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,6.3,2.84,450.79
2011,14,CHHATTISGARH,Raigarh,RICE,421.32,602.66,1430.41
2011,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.02,0.01,500
2011,14,CHHATTISGARH,Raigarh,SESAMUM,3.17,1.49,470.03
2011,14,CHHATTISGARH,Raigarh,SOYABEAN,0.01,0,0
2011,14,CHHATTISGARH,Raigarh,SUGARCANE,0.35,0.2,571.43
2011,14,CHHATTISGARH,Raigarh,SUNFLOWER,2.09,0.44,210.53
2011,14,CHHATTISGARH,Raigarh,WHEAT,3.63,6.27,1727.27
2012,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2012,14,CHHATTISGARH,Raigarh,GROUNDNUT,11.59,15.97,1377.91
2012,14,CHHATTISGARH,Raigarh,OILSEEDS,46.53,24.86,534.28
2012,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,6.34,3.09,487.38
2012,14,CHHATTISGARH,Raigarh,RICE,422.65,641.28,1517.28
2012,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.02,0,0
2012,14,CHHATTISGARH,Raigarh,SESAMUM,3.17,1.06,334.38
2012,14,CHHATTISGARH,Raigarh,SOYABEAN,0,0,0
2012,14,CHHATTISGARH,Raigarh,SUGARCANE,0.28,0.09,321.43
2012,14,CHHATTISGARH,Raigarh,SUNFLOWER,2.04,0.43,210.78
2012,14,CHHATTISGARH,Raigarh,WHEAT,3.44,6.08,1767.44
2013,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2013,14,CHHATTISGARH,Raigarh,GROUNDNUT,11.39,17.66,1550.48
2013,14,CHHATTISGARH,Raigarh,OILSEEDS,44.89,27.15,604.81
2013,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,6.14,3.5,570.03
2013,14,CHHATTISGARH,Raigarh,RICE,418.44,580.76,1387.92
2013,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.02,0.01,500
2013,14,CHHATTISGARH,Raigarh,SESAMUM,3.07,0.98,319.22
2013,14,CHHATTISGARH,Raigarh,SOYABEAN,0,0,0
2013,14,CHHATTISGARH,Raigarh,SUGARCANE,0.3,0.09,300
2013,14,CHHATTISGARH,Raigarh,SUNFLOWER,1.9,0,0
2013,14,CHHATTISGARH,Raigarh,WHEAT,6.67,11.5,1724.14
2014,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2014,14,CHHATTISGARH,Raigarh,GROUNDNUT,11.31,16.39,1449.16
2014,14,CHHATTISGARH,Raigarh,OILSEEDS,45.71,26.17,572.52
2014,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,6.34,3.37,531.55
2014,14,CHHATTISGARH,Raigarh,RICE,408.9,657.79,1608.68
2014,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.01,0,0
2014,14,CHHATTISGARH,Raigarh,SESAMUM,2.88,1.6,555.56
2014,14,CHHATTISGARH,Raigarh,SOYABEAN,0.01,0,0
2014,14,CHHATTISGARH,Raigarh,SUGARCANE,0.37,0.19,513.51
2014,14,CHHATTISGARH,Raigarh,SUNFLOWER,1.67,0.38,227.54
2014,14,CHHATTISGARH,Raigarh,WHEAT,3.62,7.5,2071.82
2015,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2015,14,CHHATTISGARH,Raigarh,GROUNDNUT,11.03,14.73,1335.45
2015,14,CHHATTISGARH,Raigarh,OILSEEDS,46.09,22.31,484.05
2015,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,5.98,3.18,531.77
2015,14,CHHATTISGARH,Raigarh,RICE,409.45,414.89,1013.29
2015,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.01,0,0
2015,14,CHHATTISGARH,Raigarh,SESAMUM,3.14,1.64,522.29
2015,14,CHHATTISGARH,Raigarh,SOYABEAN,0.01,0,428.57
2015,14,CHHATTISGARH,Raigarh,SUGARCANE,0.25,0.08,312.6
2015,14,CHHATTISGARH,Raigarh,SUNFLOWER,1.48,0.33,222.97
2015,14,CHHATTISGARH,Raigarh,WHEAT,3.56,6.15,1727.53
2016,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2016,14,CHHATTISGARH,Raigarh,GROUNDNUT,11.05,21.05,1905.06
2016,14,CHHATTISGARH,Raigarh,OILSEEDS,0,0,0
2016,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,5.38,2.39,445.23
2016,14,CHHATTISGARH,Raigarh,RICE,424.24,763.72,1800.23
2016,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.01,0,222.22
2016,14,CHHATTISGARH,Raigarh,SESAMUM,2.72,1.42,521.16
2016,14,CHHATTISGARH,Raigarh,SOYABEAN,0.01,0.01,769.23
2016,14,CHHATTISGARH,Raigarh,SUGARCANE,0.54,0.1,176.44
2016,14,CHHATTISGARH,Raigarh,SUNFLOWER,1.5,0,0
2016,14,CHHATTISGARH,Raigarh,WHEAT,3.87,7.12,1840.7
2017,14,CHHATTISGARH,Raigarh,COTTON,0,0,0
2017,14,CHHATTISGARH,Raigarh,GROUNDNUT,10.18,14.52,1425.37
2017,14,CHHATTISGARH,Raigarh,OILSEEDS,0,0,0
2017,14,CHHATTISGARH,Raigarh,RAPESEED AND MUSTARD,4.95,2.16,436.39
2017,14,CHHATTISGARH,Raigarh,RICE,411.12,623.29,1516.07
2017,14,CHHATTISGARH,Raigarh,SAFFLOWER,0.01,0,250
2017,14,CHHATTISGARH,Raigarh,SESAMUM,2.72,1.07,392.73
2017,14,CHHATTISGARH,Raigarh,SOYABEAN,0,0,600
2017,14,CHHATTISGARH,Raigarh,SUGARCANE,0.43,0.09,205.34
2017,14,CHHATTISGARH,Raigarh,SUNFLOWER,0.7,0,0
2017,14,CHHATTISGARH,Raigarh,WHEAT,3.91,6.76,1728.83
2010,14,CHHATTISGARH,Surguja,COTTON,0,0,0
2010,14,CHHATTISGARH,Surguja,GROUNDNUT,8.1,8.5,1049.38
2010,14,CHHATTISGARH,Surguja,OILSEEDS,78.35,27.85,355.46
2010,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,23.2,10.1,435.34
2010,14,CHHATTISGARH,Surguja,RICE,371.28,399.46,1075.9
2010,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2010,14,CHHATTISGARH,Surguja,SESAMUM,5.79,1.53,264.25
2010,14,CHHATTISGARH,Surguja,SOYABEAN,0.1,0,0
2010,14,CHHATTISGARH,Surguja,SUGARCANE,2.1,0.6,285.71
2010,14,CHHATTISGARH,Surguja,SUNFLOWER,0.02,0.01,500
2010,14,CHHATTISGARH,Surguja,WHEAT,23.98,27.45,1144.7
2011,14,CHHATTISGARH,Surguja,COTTON,0.01,0,0
2011,14,CHHATTISGARH,Surguja,GROUNDNUT,7.86,9.85,1253.18
2011,14,CHHATTISGARH,Surguja,OILSEEDS,77.18,30.42,394.14
2011,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,22.84,9.62,421.19
2011,14,CHHATTISGARH,Surguja,RICE,377.14,530.08,1405.53
2011,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2011,14,CHHATTISGARH,Surguja,SESAMUM,6.03,2.11,349.92
2011,14,CHHATTISGARH,Surguja,SOYABEAN,0.09,0.06,666.67
2011,14,CHHATTISGARH,Surguja,SUGARCANE,2.01,1.2,597.01
2011,14,CHHATTISGARH,Surguja,SUNFLOWER,0.03,0.01,333.33
2011,14,CHHATTISGARH,Surguja,WHEAT,25.29,32.02,1266.11
2012,14,CHHATTISGARH,Surguja,COTTON,0.01,0,0
2012,14,CHHATTISGARH,Surguja,GROUNDNUT,7.77,10.12,1302.45
2012,14,CHHATTISGARH,Surguja,OILSEEDS,78.27,34.6,442.06
2012,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,22.65,12.04,531.57
2012,14,CHHATTISGARH,Surguja,RICE,373.71,610.07,1632.47
2012,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2012,14,CHHATTISGARH,Surguja,SESAMUM,5.79,1.63,281.52
2012,14,CHHATTISGARH,Surguja,SOYABEAN,0.04,0.05,1250
2012,14,CHHATTISGARH,Surguja,SUGARCANE,2.04,0.68,333.33
2012,14,CHHATTISGARH,Surguja,SUNFLOWER,0.02,0.01,500
2012,14,CHHATTISGARH,Surguja,WHEAT,25.21,41.92,1662.83
2013,14,CHHATTISGARH,Surguja,COTTON,0,0,0
2013,14,CHHATTISGARH,Surguja,GROUNDNUT,7.89,10.28,1302.92
2013,14,CHHATTISGARH,Surguja,OILSEEDS,79.15,36.32,458.88
2013,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,24.88,14.79,594.45
2013,14,CHHATTISGARH,Surguja,RICE,371.71,633.47,1704.2
2013,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2013,14,CHHATTISGARH,Surguja,SESAMUM,5.28,1.54,291.67
2013,14,CHHATTISGARH,Surguja,SOYABEAN,0.06,0.04,666.67
2013,14,CHHATTISGARH,Surguja,SUGARCANE,2.74,0.79,288.32
2013,14,CHHATTISGARH,Surguja,SUNFLOWER,0.07,0.05,714.29
2013,14,CHHATTISGARH,Surguja,WHEAT,26.77,41.33,1543.89
2014,14,CHHATTISGARH,Surguja,COTTON,0.01,0,0
2014,14,CHHATTISGARH,Surguja,GROUNDNUT,8.09,11.27,1393.08
2014,14,CHHATTISGARH,Surguja,OILSEEDS,75.2,35.44,471.28
2014,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,22.74,12.39,544.85
2014,14,CHHATTISGARH,Surguja,RICE,381.43,687.04,1801.22
2014,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2014,14,CHHATTISGARH,Surguja,SESAMUM,5.49,2.41,438.98
2014,14,CHHATTISGARH,Surguja,SOYABEAN,0.06,0.03,500
2014,14,CHHATTISGARH,Surguja,SUGARCANE,3.62,2.35,649.17
2014,14,CHHATTISGARH,Surguja,SUNFLOWER,0.02,0.01,500
2014,14,CHHATTISGARH,Surguja,WHEAT,26.02,43.61,1676.02
2015,14,CHHATTISGARH,Surguja,COTTON,0,0,0
2015,14,CHHATTISGARH,Surguja,GROUNDNUT,7.6,9.15,1203.95
2015,14,CHHATTISGARH,Surguja,OILSEEDS,76.85,35.59,463.11
2015,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,23,13.6,591.3
2015,14,CHHATTISGARH,Surguja,RICE,369.32,440.9,1193.82
2015,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2015,14,CHHATTISGARH,Surguja,SESAMUM,5.62,1.97,350.53
2015,14,CHHATTISGARH,Surguja,SOYABEAN,0.12,0.05,379.03
2015,14,CHHATTISGARH,Surguja,SUGARCANE,2.82,0.89,317.28
2015,14,CHHATTISGARH,Surguja,SUNFLOWER,0.05,0.02,400
2015,14,CHHATTISGARH,Surguja,WHEAT,23.87,33.51,1403.85
2016,14,CHHATTISGARH,Surguja,COTTON,0,0,0
2016,14,CHHATTISGARH,Surguja,GROUNDNUT,7.77,11.68,1503.15
2016,14,CHHATTISGARH,Surguja,OILSEEDS,0,0,0
2016,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,22.03,8.96,406.89
2016,14,CHHATTISGARH,Surguja,RICE,376.38,652.25,1732.96
2016,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2016,14,CHHATTISGARH,Surguja,SESAMUM,6.15,2.2,358.2
2016,14,CHHATTISGARH,Surguja,SOYABEAN,0.12,0.06,530.43
2016,14,CHHATTISGARH,Surguja,SUGARCANE,4.58,0.62,134.53
2016,14,CHHATTISGARH,Surguja,SUNFLOWER,0.04,0.01,135.14
2016,14,CHHATTISGARH,Surguja,WHEAT,23.63,37.56,1589.23
2017,14,CHHATTISGARH,Surguja,COTTON,0,0,0
2017,14,CHHATTISGARH,Surguja,GROUNDNUT,7.47,7.83,1047.1
2017,14,CHHATTISGARH,Surguja,OILSEEDS,0,0,0
2017,14,CHHATTISGARH,Surguja,RAPESEED AND MUSTARD,20.67,9.57,462.89
2017,14,CHHATTISGARH,Surguja,RICE,377.07,524.07,1389.84
2017,14,CHHATTISGARH,Surguja,SAFFLOWER,0,0,0
2017,14,CHHATTISGARH,Surguja,SESAMUM,5.98,1.71,285.67
2017,14,CHHATTISGARH,Surguja,SOYABEAN,0.04,0.01,300
2017,14,CHHATTISGARH,Surguja,SUGARCANE,6,1.75,292.49
2017,14,CHHATTISGARH,Surguja,SUNFLOWER,0.03,0,115.38
2017,14,CHHATTISGARH,Surguja,WHEAT,23.18,37.09,1599.85
2010,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2010,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0,0,0
2010,6,MADHYA PRADESH,Jabalpur,OILSEEDS,26,14.9,573.08
2010,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,5.1,3.9,764.71
2010,6,MADHYA PRADESH,Jabalpur,RICE,151.1,155,1025.81
2010,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,0,0,0
2010,6,MADHYA PRADESH,Jabalpur,SESAMUM,7.8,2.2,282.05
2010,6,MADHYA PRADESH,Jabalpur,SOYABEAN,4.6,6.1,1326.09
2010,6,MADHYA PRADESH,Jabalpur,SUGARCANE,0.4,1.1,2750
2010,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2010,6,MADHYA PRADESH,Jabalpur,WHEAT,162.7,339.5,2086.66
2011,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2011,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0.1,0.1,1000
2011,6,MADHYA PRADESH,Jabalpur,OILSEEDS,26.5,14.1,532.08
2011,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,5.4,4.2,777.78
2011,6,MADHYA PRADESH,Jabalpur,RICE,157.6,204.5,1297.59
2011,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,0,0,0
2011,6,MADHYA PRADESH,Jabalpur,SESAMUM,6.1,1.4,229.51
2011,6,MADHYA PRADESH,Jabalpur,SOYABEAN,5.9,5.3,898.31
2011,6,MADHYA PRADESH,Jabalpur,SUGARCANE,0.5,1.3,2600
2011,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2011,6,MADHYA PRADESH,Jabalpur,WHEAT,166,381.6,2298.8
2012,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2012,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0.18,0.37,2055.56
2012,6,MADHYA PRADESH,Jabalpur,OILSEEDS,0,0,0
2012,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,6.21,5.85,942.03
2012,6,MADHYA PRADESH,Jabalpur,RICE,182.13,292.91,1608.25
2012,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,0,0,0
2012,6,MADHYA PRADESH,Jabalpur,SESAMUM,7.81,3.04,389.24
2012,6,MADHYA PRADESH,Jabalpur,SOYABEAN,16.77,21.95,1308.88
2012,6,MADHYA PRADESH,Jabalpur,SUGARCANE,0.23,0.68,2956.52
2012,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2012,6,MADHYA PRADESH,Jabalpur,WHEAT,201.13,559.1,2779.79
2013,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2013,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0.19,0.31,1631.58
2013,6,MADHYA PRADESH,Jabalpur,OILSEEDS,68.64,44.55,649.04
2013,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,6.01,5.67,943.43
2013,6,MADHYA PRADESH,Jabalpur,RICE,188.69,364.36,1931
2013,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,0,0,0
2013,6,MADHYA PRADESH,Jabalpur,SESAMUM,6.84,5.21,761.7
2013,6,MADHYA PRADESH,Jabalpur,SOYABEAN,44.12,13.23,299.86
2013,6,MADHYA PRADESH,Jabalpur,SUGARCANE,0.9,2.77,3077.78
2013,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2013,6,MADHYA PRADESH,Jabalpur,WHEAT,218.66,546.79,2500.64
2014,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2014,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0,0,0
2014,6,MADHYA PRADESH,Jabalpur,OILSEEDS,83.4,80.45,964.63
2014,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,5,5,1000
2014,6,MADHYA PRADESH,Jabalpur,RICE,179,228,1273.74
2014,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,0,0,0
2014,6,MADHYA PRADESH,Jabalpur,SESAMUM,13,6,461.54
2014,6,MADHYA PRADESH,Jabalpur,SOYABEAN,54,62,1148.15
2014,6,MADHYA PRADESH,Jabalpur,SUGARCANE,1,3,3000
2014,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2014,6,MADHYA PRADESH,Jabalpur,WHEAT,227,598,2634.36
2015,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2015,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0,0,0
2015,6,MADHYA PRADESH,Jabalpur,OILSEEDS,41.19,25.14,610.34
2015,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,7,6,857.14
2015,6,MADHYA PRADESH,Jabalpur,RICE,169,189.33,1120.3
2015,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,1,0,0
2015,6,MADHYA PRADESH,Jabalpur,SESAMUM,9,4,444.44
2015,6,MADHYA PRADESH,Jabalpur,SOYABEAN,17,12,705.88
2015,6,MADHYA PRADESH,Jabalpur,SUGARCANE,3,11,3666.67
2015,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2015,6,MADHYA PRADESH,Jabalpur,WHEAT,202,623,3084.16
2016,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2016,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0,0,0
2016,6,MADHYA PRADESH,Jabalpur,OILSEEDS,0,0,0
2016,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,12,12,1000
2016,6,MADHYA PRADESH,Jabalpur,RICE,225,652.66,2900.71
2016,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,3.02,1.44,476.82
2016,6,MADHYA PRADESH,Jabalpur,SESAMUM,9,7,777.78
2016,6,MADHYA PRADESH,Jabalpur,SOYABEAN,3,3,1000
2016,6,MADHYA PRADESH,Jabalpur,SUGARCANE,0,0,0
2016,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0.05,0.05,1000
2016,6,MADHYA PRADESH,Jabalpur,WHEAT,237,827,3489.45
2017,6,MADHYA PRADESH,Jabalpur,COTTON,0,0,0
2017,6,MADHYA PRADESH,Jabalpur,GROUNDNUT,0.16,0.14,875
2017,6,MADHYA PRADESH,Jabalpur,OILSEEDS,0,0,0
2017,6,MADHYA PRADESH,Jabalpur,RAPESEED AND MUSTARD,17.9,13.35,745.81
2017,6,MADHYA PRADESH,Jabalpur,RICE,210.2,526.17,2503.19
2017,6,MADHYA PRADESH,Jabalpur,SAFFLOWER,0,0,0
2017,6,MADHYA PRADESH,Jabalpur,SESAMUM,9,4.75,527.78
2017,6,MADHYA PRADESH,Jabalpur,SOYABEAN,8.7,5.78,664.37
2017,6,MADHYA PRADESH,Jabalpur,SUGARCANE,3.37,1.79,529.97
2017,6,MADHYA PRADESH,Jabalpur,SUNFLOWER,0,0,0
2017,6,MADHYA PRADESH,Jabalpur,WHEAT,300.7,1037.13,3449.05
2010,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2010,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0.8,1.1,1375
2010,6,MADHYA PRADESH,Balaghat,OILSEEDS,21,12.7,604.76
2010,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,3.1,3,967.74
2010,6,MADHYA PRADESH,Balaghat,RICE,247.9,353,1423.96
2010,6,MADHYA PRADESH,Balaghat,SAFFLOWER,0,0,0
2010,6,MADHYA PRADESH,Balaghat,SESAMUM,1.3,1.1,846.15
2010,6,MADHYA PRADESH,Balaghat,SOYABEAN,0.1,0.1,1000
2010,6,MADHYA PRADESH,Balaghat,SUGARCANE,0.7,3.6,5142.86
2010,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2010,6,MADHYA PRADESH,Balaghat,WHEAT,15.1,22.9,1516.56
2011,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2011,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0,0.1,0
2011,6,MADHYA PRADESH,Balaghat,OILSEEDS,41.3,22.4,542.37
2011,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,6,6.6,1100
2011,6,MADHYA PRADESH,Balaghat,RICE,246.7,336.2,1362.79
2011,6,MADHYA PRADESH,Balaghat,SAFFLOWER,0,0,0
2011,6,MADHYA PRADESH,Balaghat,SESAMUM,2,2.6,1300
2011,6,MADHYA PRADESH,Balaghat,SOYABEAN,0.1,0.2,2000
2011,6,MADHYA PRADESH,Balaghat,SUGARCANE,1.5,5.5,3666.67
2011,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2011,6,MADHYA PRADESH,Balaghat,WHEAT,22.7,29.8,1312.78
2012,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2012,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0.7,1.05,1500
2012,6,MADHYA PRADESH,Balaghat,OILSEEDS,0,0,0
2012,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,3.18,3.34,1050.31
2012,6,MADHYA PRADESH,Balaghat,RICE,260.77,486.46,1865.48
2012,6,MADHYA PRADESH,Balaghat,SAFFLOWER,0,0,0
2012,6,MADHYA PRADESH,Balaghat,SESAMUM,1.31,1.48,1129.77
2012,6,MADHYA PRADESH,Balaghat,SOYABEAN,0.04,0.06,1500
2012,6,MADHYA PRADESH,Balaghat,SUGARCANE,0.68,3.42,5029.41
2012,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2012,6,MADHYA PRADESH,Balaghat,WHEAT,18.32,23.72,1294.76
2013,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2013,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0.63,0.67,1063.49
2013,6,MADHYA PRADESH,Balaghat,OILSEEDS,27.9,17.77,636.92
2013,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,3.06,2.81,918.3
2013,6,MADHYA PRADESH,Balaghat,RICE,258.65,434.08,1678.25
2013,6,MADHYA PRADESH,Balaghat,SAFFLOWER,0,0,0
2013,6,MADHYA PRADESH,Balaghat,SESAMUM,1.31,1.19,908.4
2013,6,MADHYA PRADESH,Balaghat,SOYABEAN,0.05,0.03,600
2013,6,MADHYA PRADESH,Balaghat,SUGARCANE,0.91,4.86,5340.66
2013,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2013,6,MADHYA PRADESH,Balaghat,WHEAT,17.52,22.85,1304.22
2014,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2014,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0,0,0
2014,6,MADHYA PRADESH,Balaghat,OILSEEDS,23.7,17.2,725.74
2014,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,6,6,1000
2014,6,MADHYA PRADESH,Balaghat,RICE,245,449.33,1834
2014,6,MADHYA PRADESH,Balaghat,SAFFLOWER,0,0,0
2014,6,MADHYA PRADESH,Balaghat,SESAMUM,6,3,500
2014,6,MADHYA PRADESH,Balaghat,SOYABEAN,0,0,0
2014,6,MADHYA PRADESH,Balaghat,SUGARCANE,1,5,5000
2014,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2014,6,MADHYA PRADESH,Balaghat,WHEAT,38,56,1473.68
2015,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2015,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0,0,0
2015,6,MADHYA PRADESH,Balaghat,OILSEEDS,19.73,12.54,635.58
2015,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,8,7,875
2015,6,MADHYA PRADESH,Balaghat,RICE,266,445.33,1674.17
2015,6,MADHYA PRADESH,Balaghat,SAFFLOWER,1,0,0
2015,6,MADHYA PRADESH,Balaghat,SESAMUM,2,1,500
2015,6,MADHYA PRADESH,Balaghat,SOYABEAN,0,0,0
2015,6,MADHYA PRADESH,Balaghat,SUGARCANE,1,3,3000
2015,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2015,6,MADHYA PRADESH,Balaghat,WHEAT,20,27,1350
2016,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2016,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0,0,0
2016,6,MADHYA PRADESH,Balaghat,OILSEEDS,0,0,0
2016,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,27,25,925.93
2016,6,MADHYA PRADESH,Balaghat,RICE,272,675.33,2482.83
2016,6,MADHYA PRADESH,Balaghat,SAFFLOWER,3.62,2.69,743.09
2016,6,MADHYA PRADESH,Balaghat,SESAMUM,2,2,1000
2016,6,MADHYA PRADESH,Balaghat,SOYABEAN,0,0,0
2016,6,MADHYA PRADESH,Balaghat,SUGARCANE,0,0,0
2016,6,MADHYA PRADESH,Balaghat,SUNFLOWER,0,0,0
2016,6,MADHYA PRADESH,Balaghat,WHEAT,35,64,1828.57
2017,6,MADHYA PRADESH,Balaghat,COTTON,0,0,0
2017,6,MADHYA PRADESH,Balaghat,GROUNDNUT,0.03,0.03,1000
2017,6,MADHYA PRADESH,Balaghat,OILSEEDS,0,0,0
2017,6,MADHYA PRADESH,Balaghat,RAPESEED AND MUSTARD,20.37,6.21,304.86
2017,6,MADHYA PRADESH,Balaghat,RICE,220.21,395.48,1795.92
2017,6,MADHYA PRADESH,Balaghat,SAFFLOWER,0.3,0.17,566.67
2017,6,MADHYA PRADESH,Balaghat,SESAMUM,2,1.75,875
